nest.id,nest,area,year,no.eggs,no.nestlings,prop.hatched,no.fledged,prop.fledged,clutch_initiation_date,clutch_initiation_day,box,cover
N2374,r99-rb281,4BS,1999,1,1,1,1,1,11/06/1999,162,Yes,NA
N2375,r99-ro282,4BS,1999,2,0,0,NA,NA,12/06/1999,163,No,NA
N2376,r99-rb33,4AS,1999,2,2,1,2,1,13/06/1999,164,Yes,NA
N2377,r99-ro277,4AS,1999,2,2,1,1,0.5,13/06/1999,164,No,NA
N2378,r99-ro291,6S,1999,2,2,1,1,0.5,15/06/1999,166,No,NA
N2379,r99-rb103,4BS,1999,2,2,1,1,0.5,19/06/1999,170,Yes,NA
N2380,r99-ro306,4AS,1999,1,1,1,1,1,20/06/1999,171,No,NA
N2381,r99-ro323,4AS,1999,2,2,1,1,0.5,23/06/1999,174,No,NA
N2382,r99-ro114,6S,1999,1,1,1,0,0,23/06/1999,174,No,NA
N2383,r99-ro348,6S,1999,2,2,1,2,1,27/06/1999,178,No,NA
N2384,r99-ro358,6S,1999,1,1,1,1,1,04/07/1999,185,No,NA
N2385,r98-rb50,4BS,1998,2,2,1,1,0.5,25/05/1998,145,Yes,NA
N2386,r98-rb10,4AS,1998,2,2,1,1,0.5,27/05/1998,147,Yes,NA
N2387,r98-rb17,4AS,1998,2,2,1,1,0.5,27/05/1998,147,Yes,NA
N2388,r98-rb65,4BS,1998,2,2,1,2,1,27/05/1998,147,Yes,NA
N2389,r98-rb71,4BS,1998,2,2,1,1,0.5,27/05/1998,147,Yes,NA
N2390,r98-rb90,6S,1998,2,2,1,1,0.5,27/05/1998,147,Yes,NA
N2391,r98-rb84,6S,1998,2,0,0,NA,NA,28/05/1998,148,Yes,NA
N2392,r98-rb85,6S,1998,2,2,1,1,0.5,28/05/1998,148,Yes,NA
N2393,r98-rb1,4AS,1998,2,2,1,1,0.5,29/05/1998,149,Yes,NA
N2394,r98-rb29,4AS,1998,2,2,1,1,0.5,29/05/1998,149,Yes,NA
N2395,r98-rb44,4BS,1998,1,1,1,1,1,29/05/1998,149,Yes,NA
N2396,r98-rb45,4BS,1998,2,2,1,1,0.5,29/05/1998,149,Yes,NA
N2397,r98-rb56,4BS,1998,2,2,1,1,0.5,29/05/1998,149,Yes,NA
N2398,r98-rb15,4AS,1998,2,2,1,1,0.5,30/05/1998,150,Yes,NA
N2399,r98-rb19,4AS,1998,2,2,1,1,0.5,30/05/1998,150,Yes,NA
N2400,r98-rb7,4AS,1998,2,2,1,1,0.5,30/05/1998,150,Yes,NA
N2401,r98-ro188,4AS,1998,1,1,1,1,1,30/05/1998,150,No,NA
N2402,r98-rb59,4BS,1998,2,2,1,0,0,30/05/1998,150,Yes,NA
N2403,r98-rb63,4BS,1998,2,1,0.5,1,1,30/05/1998,150,Yes,NA
N2404,r98-rb70,4BS,1998,2,1,0.5,0,0,30/05/1998,150,Yes,NA
N2405,r98-ro33,4BS,1998,2,2,1,1,0.5,30/05/1998,150,No,NA
N2406,r98-rb25,4AS,1998,2,2,1,1,0.5,31/05/1998,151,Yes,NA
N2407,r98-rb6,4AS,1998,2,2,1,1,0.5,31/05/1998,151,Yes,NA
N2408,r98-rb20,4AS,1998,2,1,0.5,0,0,01/06/1998,152,Yes,NA
N2409,r98-rb67,4BS,1998,2,2,1,1,0.5,01/06/1998,152,Yes,NA
N2410,r98-rb74,4BS,1998,2,2,1,1,0.5,01/06/1998,152,Yes,NA
N2411,r98-rb16,4AS,1998,1,1,1,1,1,02/06/1998,153,Yes,NA
N2412,r98-rb18,4AS,1998,2,1,0.5,1,1,02/06/1998,153,Yes,NA
N2413,r98-rb24,4AS,1998,1,1,1,1,1,02/06/1998,153,Yes,NA
N2414,r98-rb8,4AS,1998,2,2,1,1,0.5,02/06/1998,153,Yes,NA
N2415,r98-rb46,4BS,1998,3,3,1,1,0.333333333,03/06/1998,154,Yes,NA
N2416,r98-rb30,4AS,1998,1,1,1,1,1,04/06/1998,155,Yes,NA
N2417,r98-rb72,4BS,1998,1,1,1,1,1,05/06/1998,156,Yes,NA
N2418,r98-ro167,6S,1998,1,1,1,1,1,09/06/1998,160,No,NA
N2419,r98-rb88,6S,1998,1,1,1,1,1,10/06/1998,161,Yes,NA
N2420,r98-ro34,4BS,1998,1,1,1,1,1,14/06/1998,165,No,NA
N2421,r98-rb4,4AS,1998,1,1,1,0,0,21/06/1998,172,Yes,NA
N2422,r98-ro346,4BS,1998,1,0,0,NA,NA,21/06/1998,172,No,NA
N2423,r98-ro342,6S,1998,1,1,1,1,1,21/06/1998,172,No,NA
N2424,r97-rb85,4AS,1997,2,2,1,1,0.5,27/05/1997,147,Yes,NA
N2425,r97-rb62,4AS,1997,2,2,1,1,0.5,28/05/1997,148,Yes,NA
N2426,r97-rb63,4AS,1997,3,3,1,1,0.333333333,28/05/1997,148,Yes,NA
N2427,r97-rb79,4AS,1997,2,2,1,2,1,28/05/1997,148,Yes,NA
N2428,r97-rb82,4AS,1997,2,2,1,1,0.5,29/05/1997,149,Yes,NA
N2429,r97-rb87,4AS,1997,1,1,1,1,1,29/05/1997,149,Yes,NA
N2430,r97-rb91,4AS,1997,2,1,0.5,1,1,29/05/1997,149,Yes,NA
N2431,r97-rb59,4AS,1997,2,1,0.5,1,1,30/05/1997,150,Yes,NA
N2432,r97-rb61,4AS,1997,2,2,1,1,0.5,30/05/1997,150,Yes,NA
N2433,r97-rb74,4AS,1997,2,2,1,1,0.5,30/05/1997,150,Yes,NA
N2434,r97-rb81,4AS,1997,2,2,1,1,0.5,30/05/1997,150,Yes,NA
N2435,r97-rb88,4AS,1997,2,2,1,1,0.5,30/05/1997,150,Yes,NA
N2436,r97-rb93,4AS,1997,2,2,1,1,0.5,30/05/1997,150,Yes,NA
N2437,r97-rb60,4AS,1997,2,2,1,1,0.5,31/05/1997,151,Yes,NA
N2438,r97-rb75,4AS,1997,2,2,1,1,0.5,31/05/1997,151,Yes,NA
N2439,r97-rb78,4AS,1997,2,2,1,1,0.5,31/05/1997,151,Yes,NA
N2440,r97-rb58,4AS,1997,1,1,1,1,1,01/06/1997,152,Yes,NA
N2441,r97-rb83,4AS,1997,2,2,1,1,0.5,03/06/1997,154,Yes,NA
N2442,r97-rb86,4AS,1997,1,1,1,1,1,03/06/1997,154,Yes,NA
N2443,r97-rb76,4AS,1997,2,2,1,2,1,06/06/1997,157,Yes,NA
N2444,r97-rb72,4AS,1997,1,1,1,1,1,11/06/1997,162,Yes,NA
